number_of_features,algorithm,Parameter_combo,Acc_val,Acc_rank,F1_val,F1_rank,AUC_val,AUC_rank,Acc_train,F1_train,AUC_train
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.01}",0.9374019068573524,6.0,0.035185185185185194,1031.0,0.5396369513862986,1023.0,0.5286885245901639,0.07745664739884392,0.5301024216907044
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.1}",0.9267675100843421,8.0,0.5045096223165554,1.0,0.878845474778793,307.0,0.8352429318127822,0.8155399124183901,0.8816350066767825
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.25}",0.9203373670700404,11.0,0.4879875890093172,3.0,0.8803487650363669,262.0,0.8279000356379187,0.8107126112057124,0.8770670663182522
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 0.5}",0.910929592959296,25.0,0.4577445865239083,21.0,0.880138437215073,270.0,0.8415033262057495,0.8258141299979641,0.8846415838724321
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",0.906972863953062,44.0,0.452529271225354,34.0,0.8812097961736916,231.0,0.8415181753385601,0.8260743894366168,0.8864996870569074
5,lr,"{'solver': 'liblinear', 'penalty': 'l1', 'C': 2}",0.9074728028358392,42.0,0.4515117461558372,36.0,0.8810552492591901,235.0,0.834433654074602,0.8190078683183517,0.8799314903647367
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.01}",0.915881921525486,14.0,0.4676365737167944,7.0,0.8788048063274483,311.0,0.8360700285103351,0.8181335233182307,0.8790265416465644
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.1}",0.9087030925314752,37.0,0.454124265277789,30.0,0.8787599918666336,314.0,0.8352325374198146,0.8202403437317949,0.8818814897572242
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.25}",0.9035075174184084,56.0,0.4397174444171101,56.0,0.8790040106692153,302.0,0.8385023164647183,0.823621369935019,0.8833415696805559
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 0.5}",0.90820987654321,41.0,0.45686475331176296,23.0,0.8801767647333083,269.0,0.8417869446424329,0.8272560289945231,0.8824760182183372
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 1}",0.9094432220999876,32.0,0.4557606042263475,26.0,0.8795898040868873,285.0,0.8338842361606084,0.8181295218107885,0.8801184021041161
5,lr,"{'solver': 'liblinear', 'penalty': 'l2', 'C': 2}",0.908704314875932,36.0,0.4491011630017142,40.0,0.8813694798660325,227.0,0.8382394868139699,0.8232412480104301,0.88023709567847
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.01}",0.5004693802713605,1035.0,0.04846858732863329,1027.0,0.5,1030.0,0.5,0.3333333333333333,0.5
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.1}",0.9099468280161348,29.0,0.45910719747249,20.0,0.8805073980609432,255.0,0.8368703967688287,0.8210003206297012,0.8796723024382326
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.25}",0.9109320376482092,23.0,0.4537999574090405,31.0,0.8799253426892951,277.0,0.834153005464481,0.8181001993393997,0.885715839649348
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 0.5}",0.9049944994499449,49.0,0.4484974395144968,42.0,0.8794451130512039,290.0,0.8417839748158708,0.8264318843525998,0.884660770793612
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 1}",0.9089506172839508,34.0,0.4544922961270891,29.0,0.8807497137780264,248.0,0.8355057614635305,0.8197372933288432,0.8833102606862105
5,lr,"{'solver': 'saga', 'penalty': 'l1', 'C': 2}",0.90499266593326,50.0,0.4516093470690505,35.0,0.8805886086892329,253.0,0.8428620218579235,0.8286549791711282,0.8832992631023469
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.01}",0.915881921525486,14.0,0.4684972186332893,6.0,0.8790877710690456,299.0,0.8284390591589451,0.8121810672327054,0.8753799046466939
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.1}",0.9052408018579636,48.0,0.4470735859422333,46.0,0.8806933775876538,250.0,0.8360507246376813,0.8225768610636134,0.8811822956805896
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.25}",0.8988155482214889,78.0,0.4312110489485184,72.0,0.8797010874492311,281.0,0.8431500950344499,0.8292317815055528,0.8872233321058192
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 0.5}",0.902763109644298,59.0,0.4349980655636713,66.0,0.8805975029399271,251.0,0.8396026372059872,0.8246663708137782,0.8829953530998893
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 1}",0.9096901356802348,30.0,0.4550894326022164,28.0,0.8804349829302914,258.0,0.8371465906391066,0.8225249017342744,0.8780322864987521
5,lr,"{'solver': 'saga', 'penalty': 'l2', 'C': 2}",0.9106832905512776,27.0,0.4656721775449793,10.0,0.8825885377813005,185.0,0.8295408648134949,0.814837665157192,0.8781883866844435
5,rf,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'entropy'}",0.8644212198997678,217.0,0.3673204277168066,227.0,0.852174643485277,879.0,0.9335516155856498,0.9300895502863702,0.963592937936947
5,rf,"{'n_estimators': 10, 'max_depth': 10, 'criterion': 'gini'}",0.8441345801246791,496.0,0.33782614511414644,509.0,0.8554251715712938,849.0,0.9349103112378238,0.9312626531603608,0.9651517437344774
5,rf,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'entropy'}",0.8656527319398606,209.0,0.379064892318471,166.0,0.8834695745070766,160.0,0.8464094796863864,0.8399423808918174,0.8930354095617323
5,rf,"{'n_estimators': 10, 'max_depth': 2, 'criterion': 'gini'}",0.8631884855152181,222.0,0.3746447304612315,190.0,0.8836877766704484,150.0,0.8346875742456641,0.8285488679484413,0.8883360991827665
5,rf,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'entropy'}",0.8453599804424886,476.0,0.3363979014780139,529.0,0.8302269855192403,968.0,0.9370871941078642,0.9336776076679576,0.9675463618044092
5,rf,"{'n_estimators': 10, 'max_depth': 20, 'criterion': 'gini'}",0.8461190563500793,461.0,0.3256842618653797,640.0,0.8459585287348729,916.0,0.9379009265858874,0.9347116286074646,0.9663625001382956
5,rf,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'entropy'}",0.8565028725094732,304.0,0.34777958749252746,388.0,0.8560522348626135,843.0,0.9371035281539556,0.9335536272560307,0.9678570168023036
5,rf,"{'n_estimators': 10, 'max_depth': None, 'criterion': 'gini'}",0.8582373792934851,280.0,0.3454975216838813,424.0,0.8370332857699759,954.0,0.9384444048467572,0.9352322131720251,0.9673961648898792
5,rf,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'entropy'}",0.8619276372081653,237.0,0.3671442600912411,228.0,0.8520688044922604,882.0,0.9395373010216204,0.9356571855293159,0.9647914587558756
5,rf,"{'n_estimators': 100, 'max_depth': 10, 'criterion': 'gini'}",0.8379336266960029,600.0,0.3334033662458715,554.0,0.8596617262617079,790.0,0.9463500831551436,0.9435143261989826,0.9662750710620438
5,rf,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'entropy'}",0.8861954528786212,121.0,0.4033441097754292,114.0,0.8888228125712316,49.0,0.847258850083155,0.8380550360016603,0.8922125570737303
5,rf,"{'n_estimators': 100, 'max_depth': 2, 'criterion': 'gini'}",0.8866953917613983,118.0,0.4165008494163122,99.0,0.8831998928610283,171.0,0.8464124495129484,0.8373651475248284,0.8914938241190106
5,rf,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'entropy'}",0.835962596259626,623.0,0.324755556544121,649.0,0.8484112041656307,906.0,0.9526075077215492,0.9502830783325616,0.9677958633529948
5,rf,"{'n_estimators': 100, 'max_depth': 20, 'criterion': 'gini'}",0.8409222588925559,545.0,0.329457772311312,594.0,0.865828576188145,668.0,0.9517937752435256,0.9493799084916368,0.9677952443304324
5,rf,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'entropy'}",0.82830521941083,733.0,0.31638629544252195,740.0,0.8562890762606716,838.0,0.95179971489665,0.9494352837471784,0.9666295295023516
5,rf,"{'n_estimators': 100, 'max_depth': None, 'criterion': 'gini'}",0.8235943038748319,780.0,0.3092809146994268,800.0,0.8552288577800573,852.0,0.9523417082442386,0.9500602860299808,0.9679930482121321
5,rf,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'entropy'}",0.8550079452389683,325.0,0.35634268860096313,310.0,0.8625633347061626,731.0,0.941717153718223,0.9381397374470696,0.9646102198685588
5,rf,"{'n_estimators': 200, 'max_depth': 10, 'criterion': 'gini'}",0.8530363036303629,351.0,0.3473305677864411,393.0,0.8521191580282027,881.0,0.9430817890235208,0.9396916675013668,0.9662635475934428
5,rf,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'entropy'}",0.8661398362058428,207.0,0.38146952162466496,158.0,0.8870788133573708,74.0,0.8515680684248039,0.8444061511963905,0.8974419411872313
5,rf,"{'n_estimators': 200, 'max_depth': 2, 'criterion': 'gini'}",0.8859405940594058,123.0,0.40647322542200975,110.0,0.885988399915558,90.0,0.8483071988595865,0.8396550651170482,0.8934184987988184
5,rf,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'entropy'}",0.8357279061239458,625.0,0.32796966761984275,613.0,0.8509227550354346,893.0,0.9534301496792588,0.9511361838202068,0.9689159091598004
5,rf,"{'n_estimators': 200, 'max_depth': 20, 'criterion': 'gini'}",0.8349682190441265,643.0,0.3207647253272624,689.0,0.8545246068333231,861.0,0.9517922903302448,0.949351586328918,0.9669580037242148
5,rf,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'entropy'}",0.8322509473169539,690.0,0.32823665391155205,610.0,0.8702512496308902,544.0,0.95179971489665,0.9494817852685372,0.9684644442789132
5,rf,"{'n_estimators': 200, 'max_depth': None, 'criterion': 'gini'}",0.8322448355946707,691.0,0.3141307452191802,767.0,0.8546724668707778,859.0,0.9501588857210738,0.9476645888343423,0.9683685951816502
5,rf,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'entropy'}",0.8688723872387241,185.0,0.3712967333768843,204.0,0.8489131376209643,903.0,0.9370946186742696,0.9331243134823249,0.9655366534808908
5,rf,"{'n_estimators': 50, 'max_depth': 10, 'criterion': 'gini'}",0.8574831927637208,292.0,0.35954548691924143,289.0,0.856676763761967,834.0,0.9406376217628892,0.9370566338146882,0.9651491339791
5,rf,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'entropy'}",0.8869368047915904,117.0,0.4093321229145859,107.0,0.8881789887816527,63.0,0.8529416132097886,0.8437655603675486,0.8938478634232295
5,rf,"{'n_estimators': 50, 'max_depth': 2, 'criterion': 'gini'}",0.8755518885221856,146.0,0.3928807643255871,130.0,0.8815285192351527,213.0,0.8513022689474935,0.8442712247376003,0.8939802413342873
5,rf,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'entropy'}",0.8367106710671066,615.0,0.32882720987219616,602.0,0.8528846172525799,876.0,0.9507097885483488,0.9483669039545384,0.9676475761166758
5,rf,"{'n_estimators': 50, 'max_depth': 20, 'criterion': 'gini'}",0.8295300085564113,717.0,0.3245712496155476,650.0,0.8582093359196921,816.0,0.9515235210263722,0.9493021726790976,0.9687666670843758
5,rf,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'entropy'}",0.8416501650165017,535.0,0.3322319691443315,564.0,0.8455937155173754,920.0,0.9526075077215491,0.9503334404659268,0.9689653813971362
5,rf,"{'n_estimators': 50, 'max_depth': None, 'criterion': 'gini'}",0.8339915658232488,654.0,0.3243346311463723,654.0,0.8623129552354014,742.0,0.9512532668092184,0.9489540551216772,0.9677403420961492
5,svm,"{'kernel': 'linear', 'C': 0.01}",0.9181084219533066,12.0,0.465487918805653,11.0,0.8778594773146422,339.0,0.8325181159420291,0.8134882878737167,0.8769675634135232
5,svm,"{'kernel': 'linear', 'C': 0.1}",0.908707370737074,35.0,0.4453880292084141,47.0,0.8777411889608977,342.0,0.8295319553338085,0.8124357028663436,0.878864392309065
5,svm,"{'kernel': 'linear', 'C': 0.25}",0.9039982887177608,54.0,0.4372671793601429,61.0,0.8816071444760454,209.0,0.8366031123782373,0.8195105754826238,0.8838889644487136
5,svm,"{'kernel': 'linear', 'C': 0.5}",0.9171109888766652,13.0,0.4634836495047399,13.0,0.8796653420805877,283.0,0.8232700760275601,0.8025062867348565,0.8768551048697338
5,svm,"{'kernel': 'linear', 'C': 1}",0.9215694902823616,10.0,0.4784249737373509,4.0,0.8781675949453975,332.0,0.8259844975053456,0.8053315914894894,0.8796760331108636
5,svm,"{'kernel': 'linear', 'C': 2}",0.9141486370859307,17.0,0.4645260882117723,12.0,0.8809015911221973,241.0,0.8360655737704918,0.8162743488703841,0.8840483340278451
5,svm,"{'kernel': 'rbf', 'C': 0.01}",0.9015285417430632,66.0,0.4355112767011749,65.0,0.8802736317683078,264.0,0.8349652530292232,0.8200897195776008,0.8844994833337905
5,svm,"{'kernel': 'rbf', 'C': 0.1}",0.8881683168316832,111.0,0.405323281239837,112.0,0.8883131019079737,60.0,0.8300709788548348,0.8176280331923336,0.8895607783243697
5,svm,"{'kernel': 'rbf', 'C': 0.25}",0.8933651142892067,100.0,0.414767678395701,102.0,0.8882013879175474,62.0,0.8246258018531718,0.812484772975141,0.8916658743336623
5,svm,"{'kernel': 'rbf', 'C': 0.5}",0.8943588803324778,93.0,0.4167078228220866,98.0,0.8898310756118157,38.0,0.8455898075552387,0.8325126248712348,0.9000906530473622
5,svm,"{'kernel': 'rbf', 'C': 1}",0.910935093509351,22.0,0.4564634178761563,24.0,0.8838839237147209,143.0,0.8444894868139701,0.8289253228086408,0.8997102465059766
5,svm,"{'kernel': 'rbf', 'C': 2}",0.9049841095220634,52.0,0.448443563684928,43.0,0.8788712315186082,305.0,0.8521323354716085,0.8379382252873308,0.9012264019267732
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.01}",0.8745672900623396,147.0,0.3844007332142186,146.0,0.8673231543215634,619.0,0.8662835590401521,0.8569229305638244,0.9024293494383592
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.05}",0.8715792690380149,165.0,0.3696526583668168,213.0,0.8737307722942309,456.0,0.8706328700403896,0.862579200423647,0.9077098969110332
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.1}",0.8715951595159517,164.0,0.3754762279159428,185.0,0.8838731304913174,145.0,0.8758285816108339,0.8686190600746672,0.9169823872244878
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 0.5}",0.8616953917613983,240.0,0.3698490177329671,211.0,0.8707968173670686,525.0,0.9041325136612022,0.8995921513392876,0.9518582870346616
5,xgb,"{'n_estimators': 10, 'max_depth': 10, 'learning_rate': 1}",0.8572387238723872,294.0,0.35410365435216,329.0,0.8578570190110966,820.0,0.9240184723212164,0.9198806667850246,0.9654850126139659
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.01}",0.8755549443833273,145.0,0.38207223412391744,154.0,0.8702959321511459,541.0,0.8665671774768354,0.8578298963401864,0.9003992281876576
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.05}",0.8718335166850022,163.0,0.3748908783387684,188.0,0.8717354101263004,507.0,0.8722603349964363,0.8648092502789823,0.9102748859365044
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.1}",0.8787660432709938,139.0,0.3903197039985975,132.0,0.8739555682477516,450.0,0.8760943810881445,0.8686393406851524,0.9203083592916216
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 0.5}",0.8676280405818358,197.0,0.3820387445015093,155.0,0.8739275507105038,452.0,0.9079502257068188,0.9035241001103133,0.9526998245050528
5,xgb,"{'n_estimators': 10, 'max_depth': 100, 'learning_rate': 1}",0.8475944261092776,436.0,0.34516092029008616,425.0,0.8552716219007729,850.0,0.9283796626277028,0.9249377421038284,0.9660946736785057
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.01}",0.8918769099132134,103.0,0.4181214069190896,95.0,0.8759259183710469,397.0,0.863285519125683,0.8516711046410664,0.9017822655339216
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.05}",0.8765395428431733,143.0,0.3802291776115211,161.0,0.8788112260855712,310.0,0.8725454383464004,0.8647590663257295,0.9100193960932126
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.1}",0.869852096320743,177.0,0.3649602899308782,243.0,0.8726858645846285,479.0,0.8733665953908292,0.8667782539148364,0.9167852066429876
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 0.5}",0.8562535142403128,307.0,0.35668542086380545,307.0,0.8623800045135004,741.0,0.9074067474459492,0.9028862910728792,0.9532899588188284
5,xgb,"{'n_estimators': 10, 'max_depth': 200, 'learning_rate': 1}",0.8399168805769465,566.0,0.3315612991508842,569.0,0.8569490299859609,831.0,0.9272852815395582,0.9241648997986373,0.9653781822495984
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.01}",0.8797536975919813,136.0,0.3880000785687141,136.0,0.868019678246353,604.0,0.8643888096935137,0.8544379867255474,0.9010326442485472
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.05}",0.8871733284439554,116.0,0.4030114214583273,115.0,0.8739934214275353,444.0,0.8722662746495604,0.8629243258143273,0.9126183728838873
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.1}",0.8921250458379173,102.0,0.4131492989930551,104.0,0.8704322672212378,537.0,0.8755449631741508,0.8671150741217859,0.9179018293701212
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 0.5}",0.8505555555555555,390.0,0.3510528181322265,361.0,0.8663076499298045,656.0,0.9117605131860301,0.9074440705617272,0.9539169940567059
5,xgb,"{'n_estimators': 10, 'max_depth': 50, 'learning_rate': 1}",0.8448710426598215,482.0,0.33349103732458674,552.0,0.8465023221538397,914.0,0.9286484319315752,0.9256246371698692,0.9637737521034332
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.01}",0.8839573401784623,128.0,0.3948273659409979,128.0,0.8673771188196776,618.0,0.8774486220004751,0.8694706253383776,0.9207849387076908
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.05}",0.8703520352035202,174.0,0.38789490379898706,137.0,0.8667013848416325,643.0,0.9054956640532194,0.9000748403074997,0.9509484910042408
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.1}",0.8443808825326975,493.0,0.3351352627677571,541.0,0.8402984309272554,942.0,0.9264656094084108,0.9225983345622824,0.9614236779921838
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.5}",0.8404119300818971,555.0,0.3291282335948166,596.0,0.8658699966197314,667.0,0.9455229864575908,0.9428147510161567,0.9745981579116264
5,xgb,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 1}",0.8250763965285417,771.0,0.3082379859459219,808.0,0.845782715916273,918.0,0.9482507721549059,0.9459979039393062,0.9779620301059128
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.01}",0.8713445789023346,166.0,0.3661652781414052,237.0,0.8618094927265945,752.0,0.8763616654787361,0.8692138677617238,0.9191944231850302
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05}",0.8626842684268426,228.0,0.36888480049131867,217.0,0.8681833387728458,599.0,0.9027693632691852,0.8980146324989817,0.9499603656218464
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.1}",0.8518029580735851,369.0,0.3503479071093646,369.0,0.8489209658243194,902.0,0.9283737229745784,0.924755151897467,0.9616302904101598
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.5}",0.8389273927392741,584.0,0.32278843716507816,671.0,0.8309695437479279,965.0,0.9479775481111904,0.9456245071109411,0.97501316705134
5,xgb,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 1}",0.8379434054516564,598.0,0.33446297050785045,547.0,0.8450672273573812,924.0,0.9485314207650272,0.9462674735362264,0.9788038144444602
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.01}",0.8842128101699058,127.0,0.4024668184454874,116.0,0.8773090156360084,349.0,0.8758152173913043,0.8680466518070709,0.9225644009782916
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.05}",0.8574978608972008,288.0,0.3578074663172746,297.0,0.8611512704175992,766.0,0.9065959847944882,0.9018776333937076,0.951950433859274
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.1}",0.8589768976897689,272.0,0.3567363042588125,306.0,0.8676212566115981,614.0,0.9253816227132334,0.9216070495852592,0.9613937446329328
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 0.5}",0.8322515584891821,689.0,0.3161243223058122,744.0,0.8426296133866404,934.0,0.9468935614160132,0.9444845747318132,0.97423693022124
5,xgb,"{'n_estimators': 100, 'max_depth': 200, 'learning_rate': 1}",0.8300275027502749,709.0,0.3112827529562553,782.0,0.83848278475201,949.0,0.9471667854597292,0.9447954011471436,0.9786126421787708
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01}",0.8606979586847574,251.0,0.3634975059236657,255.0,0.8624937275620104,734.0,0.8722766690425278,0.8662020169810232,0.9193948811419526
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.05}",0.8629250702848061,227.0,0.3737897126056654,195.0,0.864927513637635,683.0,0.909037182228558,0.9037604310434368,0.9530038558689192
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1}",0.8681230900867865,191.0,0.3773126671865105,175.0,0.8531047191981121,873.0,0.923197315276788,0.9190073375831688,0.9616045609536544
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.5}",0.8394291651387361,572.0,0.33049485180044674,581.0,0.8478788288664573,910.0,0.9490719291993348,0.9468130600015492,0.9746308912708463
5,xgb,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 1}",0.8424025180295807,522.0,0.33647718151807665,527.0,0.8573717124945605,825.0,0.9477087788073176,0.9454852667639492,0.9780899732541328
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01}",0.8730699181029214,152.0,0.3819263683074671,156.0,0.8655191634353372,675.0,0.8869847350914706,0.8805163269110814,0.9358620536429704
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05}",0.8530338589414497,353.0,0.3560921839845448,314.0,0.8622076375290109,747.0,0.9267314088857209,0.923167797401851,0.96302593139448
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1}",0.8376897689768976,604.0,0.3314204322680945,572.0,0.8632217019069378,721.0,0.9452601568068426,0.94264876525827,0.9699847348515702
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.5}",0.8409088131035325,548.0,0.3264884215703354,629.0,0.8378630032844295,953.0,0.9496198622000476,0.9471894343890112,0.9784460947249926
5,xgb,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 1}",0.8322540031780956,688.0,0.3164225512882001,738.0,0.8431308677123479,932.0,0.946076859111428,0.9436028565875422,0.9787764342170222
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01}",0.8718365725461436,162.0,0.3828352990434928,151.0,0.8816090717795495,208.0,0.8864323473509147,0.8799444183891477,0.940226707468231
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05}",0.8505665566556656,389.0,0.34665110191910997,402.0,0.8669793350325335,634.0,0.9289216559752912,0.9255478597791692,0.9626158788452022
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1}",0.8431328688424399,512.0,0.3328061741424111,559.0,0.8534757141950559,869.0,0.9436297220242338,0.941007337495792,0.9701120791747292
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.5}",0.8312632929959662,701.0,0.31673150142264056,735.0,0.8481684974835778,908.0,0.9493392135899263,0.9471072396414776,0.9779416253812088
5,xgb,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 1}",0.8277948906001711,741.0,0.3141709445853237,764.0,0.8402739312652823,943.0,0.950435079591352,0.9482882584195124,0.9793117028107756
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.01}",0.876542598704315,142.0,0.380669245023348,160.0,0.8638108270260888,710.0,0.884271798526966,0.8779453714572956,0.9359753012123128
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.05}",0.85673878498961,300.0,0.3516997217909877,352.0,0.8437566496422872,929.0,0.9251054288429555,0.9211356779073196,0.9637921620381824
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.1}",0.8426414863708593,518.0,0.33105196202476683,579.0,0.8476862854992954,912.0,0.9452586718935614,0.9427426043157321,0.9690337248043132
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 0.5}",0.8334861263904167,663.0,0.32324782621623666,666.0,0.8440708405860169,928.0,0.9482492872416252,0.9457251692549188,0.9788492891199044
5,xgb,"{'n_estimators': 200, 'max_depth': 200, 'learning_rate': 1}",0.8310053783156095,704.0,0.31930495576302104,707.0,0.8317524353151292,962.0,0.948803159895462,0.946398400722655,0.979182464861568
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01}",0.8624287984353991,232.0,0.3684892628548676,218.0,0.8688409313287433,589.0,0.8932421596578759,0.8878512547079813,0.9381353601806924
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.05}",0.8557535753575358,316.0,0.3600971863510265,285.0,0.8588812832846369,802.0,0.9242931812782134,0.9203023603272898,0.9618034047421038
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1}",0.8330014668133481,673.0,0.31915551852097723,709.0,0.8498561783149944,899.0,0.947165300546448,0.9445939468924792,0.9698937937031604
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.5}",0.8352212443466568,633.0,0.3257739931357529,638.0,0.8451258988147042,923.0,0.9490704442860536,0.9468072447697252,0.9779901224937386
5,xgb,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 1}",0.8394261092775943,574.0,0.3239638636502817,661.0,0.8349368126139707,959.0,0.9477072938940369,0.945367790071286,0.9788185626779604
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.01}",0.8723297885344091,157.0,0.3786209138450084,168.0,0.8727339824161279,478.0,0.8687351508671893,0.8609473589097641,0.9075464204477236
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.05}",0.8819808091920305,132.0,0.3967240364300703,126.0,0.8680151574609392,605.0,0.8888958184842005,0.8825803892780939,0.9390672400626314
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.1}",0.8676365969930326,195.0,0.3754790184773003,184.0,0.8707240250321192,527.0,0.9071171893561416,0.9021276392306692,0.9517204510353708
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.5}",0.8416599437721549,532.0,0.3261094263475583,633.0,0.8565226677118302,836.0,0.9460738892848658,0.9435384323353408,0.9709933135561514
5,xgb,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 1}",0.8287990465713237,727.0,0.3046601454360031,841.0,0.8298672305628083,969.0,0.9490734141126158,0.9468016361154008,0.9769316265893896
